latitude,longitude,objectid,id,nome,geoaprox,periodinun,st_area(shape),st_perimeter(shape),
0,0,705,705, ,0, ,0.00012287098594866892,0.0820357603018195,
0,0,706,706, ,0, ,0.000016528182021249376,0.019072065268506133,
0,0,707,707, ,0, ,3.597244978291485e-7,0.003498742674052887,
0,0,708,708, ,0, ,5.899868196255686e-7,0.005271066999075597,
0,0,711,711, ,0, ,0.00000404373158846852,0.01631819122764772,
0,0,823,823, ,0, ,8.380005674844924e-7,0.004249416740410102,
0,0,709,709, ,0, ,0.00002835363440049191,0.10439837589426529,
0,0,710,710, ,0, ,0.000005142029020490141,0.012183104431542347,
0,0,712,712, ,0, ,0.000013152029171256128,0.018195969327289705,
0,0,713,713, ,0, ,0.0000019947977189520205,0.00650922475768869,
0,0,714,714, ,0, ,6.577652345487601e-7,0.004051578837596522,
0,0,715,715, ,0, ,8.772200189361395e-7,0.004432810930263151,
0,0,716,716, ,0, ,5.359122452760634e-7,0.004083930519018642,
0,0,717,717, ,0, ,5.341860541265055e-7,0.004159606833954907,
0,0,718,718, ,0, ,1.503349210570964e-7,0.0036371176526766406,
0,0,732,732, ,0, ,0.00004098010596060425,0.04107551420343201,
0,0,2206,2206, ,0, ,0.000002200595081902487,0.007229156884801294,
0,0,719,719, ,0, ,0.000012753886381969618,0.05622240841853756,
0,0,720,720, ,0, ,0.0000018646709001880102,0.006570018430209562,
0,0,721,721, ,0, ,0.0000014076866185807034,0.005252596377126444,
0,0,722,722, ,0, ,8.302852162597714e-7,0.004331173609695083,
0,0,733,733, ,0, ,0.000006004390696145994,0.016646238893157812,
0,0,949,949, ,0, ,0.000008921453929832307,0.03085594268016824,
0,0,723,723, ,0, ,0.00005010607637937347,0.05235688080215644,
0,0,724,724, ,0, ,5.663912076607206e-7,0.004013656826756873,
0,0,725,725, ,0, ,1.6416565043526846e-7,0.0019526087798631,
0,0,726,726, ,0, ,1.248988513642233e-7,0.002168053731459619,
0,0,727,727, ,0, ,2.8027221983742157e-7,0.0030052198630455247,
0,0,728,728, ,0, ,0.00043214085259038503,0.2310312251276236,
0,0,729,729, ,0, ,0.00017046065140150665,0.10040955959458478,
0,0,730,730, ,0, ,5.540546570206843e-7,0.004616808563657647,
0,0,731,731, ,0, ,0.00005623746213424496,0.06639407440535905,
0,0,734,734, ,0, ,0.00008562215583575599,0.07566104582988767,
0,0,735,735, ,0, ,0.00000183238470936997,0.006977438879001957,
0,0,736,736, ,0, ,0.00001451610139208518,0.03320072209946097,
0,0,741,741, ,0, ,0.000006626178162740973,0.01656676693025552,
0,0,752,752, ,0, ,0.000002775169469929154,0.0165878485228046,
0,0,737,737, ,0, ,0.00003024084492336594,0.04106549078538406,
0,0,738,738, ,0, ,0.0000013212732369011186,0.00925765500547071,
0,0,739,739, ,0, ,0.000004477685787815574,0.018712276648934243,
0,0,740,740, ,0, ,0.00002020332715744653,0.06321147187579967,
0,0,4073,4073, ,0, ,5.581934644196354e-7,0.003155027565177114,
0,0,742,742, ,0, ,0.00006055318295719267,0.04667418615413975,
0,0,743,743, ,0, ,8.001005130553865e-7,0.00781685398230953,
0,0,744,744, ,0, ,0.0000021505272295088216,0.01642055819781766,
0,0,748,748, ,0, ,0.0000018832683650117472,0.008555413837185232,
0,0,763,763, ,0, ,2.5547803180879906e-7,0.0026792855864853993,
0,0,764,764, ,0, ,0.000023239984663262265,0.05558445577353172,
0,0,1201,1201, ,0, ,0.0000015405889534524346,0.007345637889158293,
0,0,745,745, ,0, ,0.00007047178576806582,0.07779396639180344,
0,0,746,746, ,0, ,0.000006152807412788993,0.02085776455075554,
0,0,747,747, ,0, ,0.00001164461215244776,0.015038901649614009,
0,0,749,749, ,0, ,0.00008887809906567444,0.13228884481018272,
0,0,750,750, ,0, ,0.000006711039846203522,0.013474651822494613,
0,0,751,751, ,0, ,8.009612947642782e-7,0.009980446601755054,
0,0,1510,1510, ,0, ,0.0000054908024516077865,0.018086635439355302,
0,0,753,753, ,0, ,0.00006187099368196202,0.062020299662230695,
0,0,754,754, ,0, ,0.00003101347202915169,0.04924331264465143,
0,0,755,755, ,0, ,0.0000023804308353090614,0.013377630192644301,
0,0,756,756, ,0, ,0.00007325643640018348,0.07889684664542067,
0,0,757,757, ,0, ,0.00003686490988252058,0.035051378354803826,
0,0,861,861, ,0, ,0.0000018510701088312918,0.014296685768380802,
0,0,4074,4074, ,0, ,1.4291453063590792e-7,0.0018272377907245347,
0,0,758,758, ,0, ,0.000021305202963557728,0.06612512376811215,
0,0,759,759, ,0, ,0.000007275941587613427,0.05430678770501751,
0,0,760,760, ,0, ,0.00000750476043344785,0.05813247521514854,
0,0,761,761, ,0, ,0.000003854732626121697,0.01556668952796544,
0,0,762,762, ,0, ,0.000007741774545192645,0.03807500466640025,
0,0,4075,4075, ,0, ,9.030392421132998e-8,0.0012819632292930103,
0,0,765,765, ,0, ,0.000004357765482133057,0.017268032982702474,
0,0,766,766, ,0, ,0.00000558732306055014,0.016241251375178963,
0,0,767,767, ,0, ,0.000003944278941262103,0.011573924263970385,
0,0,768,768, ,0, ,0.0000022145546530096605,0.011521324662589023,
0,0,769,769, ,0, ,0.0000019984514186145086,0.009838946088849967,
0,0,773,773, ,0, ,0.000003943345580162464,0.015379051214017803,
0,0,774,774, ,0, ,5.094593259646345e-7,0.005917125816830794,
0,0,867,867, ,0, ,0.000002657744046174561,0.007612808736384251,
0,0,2917,2917, ,0, ,6.17473794462826e-7,0.003388356296709358,
0,0,770,770, ,0, ,0.000023904414728059512,0.08055137281138967,
0,0,771,771, ,0, ,0.0001316639395900412,0.13901051493299224,
0,0,772,772, ,0, ,0.000002691134626714622,0.013875120096398734,
0,0,800,800, ,0, ,6.433716781629896e-7,0.005707181892985807,
0,0,2918,2918, ,0, ,1.2453776359929877e-7,0.0016777352124981645,
0,0,775,775, ,0, ,0.000018889665077720945,0.04754735618648863,
0,0,776,776, ,0, ,1.7511417841530724e-7,0.0024131927436153405,
0,0,777,777, ,0, ,0.000010371385955376577,0.020692279827874048,
0,0,778,778, ,0, ,9.358750915072484e-7,0.006993565378359844,
0,0,779,779, ,0, ,0.0000012443685902108052,0.008057062949039344,
0,0,811,811, ,0, ,3.6559113288992676e-7,0.004061065385224487,
0,0,882,882, ,0, ,0.00000552704877999476,0.020785184622391217,
0,0,1009,1009, ,0, ,0.0000032174901931992522,0.008820414415417316,
0,0,1511,1511, ,0, ,0.00000864738600818915,0.01314456503224624,
0,0,780,780, ,0, ,0.00017547655703627698,0.11447373677457451,
0,0,781,781, ,0, ,0.00002837179870601022,0.027978593571274385,
0,0,782,782, ,0, ,0.00010111623901761584,0.1470947962308189,
0,0,783,783, ,0, ,0.00013276290857823042,0.07716069103177482,
0,0,784,784, ,0, ,0.0000031406055085795583,0.01885294830492498,
0,0,785,785, ,0, ,0.000005426682736199903,0.026247435144228868,
0,0,786,786, ,0, ,0.00007692034913651117,0.10042926895252277,
0,0,787,787, ,0, ,0.000005125585466482528,0.04888551123674962,
0,0,788,788, ,0, ,0.00000801584572379691,0.018071871205140616,
0,0,789,789, ,0, ,0.000007980534857855666,0.013120111959173853,
0,0,790,790, ,0, ,0.000002174251956312282,0.04545443878993562,
0,0,791,791, ,0, ,0.000008698581349792804,0.031283298011131666,
0,0,792,792, ,0, ,0.0000013315887696023517,0.007173901769285565,
0,0,793,793, ,0, ,5.380505261298968e-7,0.006400356255150959,
0,0,794,794, ,0, ,0.0000014693167780952191,0.006837348768490613,
0,0,795,795, ,0, ,0.0000012968224453869886,0.006999618387761123,
0,0,796,796, ,0, ,0.0000017214030259709556,0.006341676827792419,
0,0,2919,2919, ,0, ,1.7025022597434793e-7,0.0019302104977167247,
0,0,797,797, ,0, ,0.00005418653930025255,0.10523774429902873,
0,0,798,798, ,0, ,1.4103125061592143e-7,0.004762151375441606,
0,0,799,799, ,0, ,7.20236900758829e-8,0.0013042400152990037,
0,0,2920,2920, ,0, ,1.2159894430074157e-7,0.002328300506885864,
0,0,801,801, ,0, ,0.00014557893276291264,0.08542875156065162,
0,0,802,802, ,0, ,0.000009524081249748448,0.01772433626262999,
0,0,803,803, ,0, ,0.000008378680121318752,0.01899053245560646,
0,0,804,804, ,0, ,0.0000032265324937947278,0.00960760540266393,
0,0,805,805, ,0, ,0.00012999657983585634,0.09443466993411473,
0,0,806,806, ,0, ,0.000005488453111319144,0.017248277878028663,
0,0,807,807, ,0, ,0.000012538804840716,0.01815845766004808,
0,0,808,808, ,0, ,0.00006824928460391268,0.05196673439696551,
0,0,809,809, ,0, ,0.00024129199901493274,0.18453420376315646,
0,0,810,810, ,0, ,0.00013053133303943997,0.07862889376938803,
0,0,4076,4076, ,0, ,2.2221249876350828e-7,0.0019833078383653413,
0,0,812,812, ,0, ,0.000014223537384093556,0.07675713759749347,
0,0,813,813, ,0, ,0.00007040267339450541,0.06313492274297053,
0,0,814,814, ,0, ,0.000005030631127100957,0.012005266918013518,
0,0,815,815, ,0, ,0.00014117610809006014,0.06649200391434323,
0,0,816,816, ,0, ,0.00003114008745697782,0.09336159587628189,
0,0,817,817, ,0, ,0.0000037726978575805497,0.018490619544448125,
0,0,818,818, ,0, ,4.664390434941724e-7,0.002676297814446231,
0,0,1512,1512, ,0, ,1.2637704461174283e-7,0.0020173813264495765,
0,0,4077,4077, ,0, ,9.322505818366267e-8,0.0015382361265886748,
0,0,820,820, ,0, ,0.00004369528971782309,0.050202419448287135,
0,0,821,821, ,0, ,0.00006275188045272641,0.12547207817337094,
0,0,822,822, ,0, ,0.000002168178266699652,0.010446364076387821,
0,0,824,824, ,0, ,0.0000884198663849232,0.12952271797413822,
0,0,825,825, ,0, ,0.0000021439965123703637,0.008988382154401018,
0,0,826,826, ,0, ,5.165331094324517e-7,0.006900711200764502,
0,0,905,905, ,0, ,0.000003149852332283307,0.008522485180277707,
0,0,2434,2434, ,0, ,0.000002421951578186204,0.007871190433812547,
0,0,827,827, ,0, ,0.000007279511594883708,0.021584254024224404,
0,0,828,828, ,0, ,0.0000018578230332811735,0.006048724571374523,
0,0,829,829, ,0, ,2.443693622077861e-7,0.0019423345863360112,
0,0,830,830, ,0, ,0.000026938079088708813,0.04170777107473016,
0,0,831,831, ,0, ,0.00002700949633277172,0.0661400002207529,
0,0,832,832, ,0, ,0.000004133428492249509,0.00982394930573956,
0,0,833,833, ,0, ,0.000022958303598201025,0.039219286170002185,
0,0,834,834, ,0, ,0.000018810675655409115,0.04480509501455707,
0,0,835,835, ,0, ,0.000037902536877086025,0.03389121623767455,
0,0,836,836, ,0, ,0.0000018456665266072668,0.006853109038612705,
0,0,837,837, ,0, ,0.0000011453451226551974,0.00780343175296763,
0,0,4078,4078, ,0, ,2.2869787158996886e-7,0.0031074512239297183,
0,0,838,838, ,0, ,0.000017539908585472063,0.034765379154425735,
0,0,839,839, ,0, ,0.000005413433978301456,0.023086039352337513,
0,0,840,840, ,0, ,0.0000022398273406083274,0.008501831253652255,
0,0,1845,1845, ,0, ,8.555649108410407e-7,0.005622606900437543,
0,0,841,841, ,0, ,0.00006125246310878402,0.05398454759893624,
0,0,842,842, ,0, ,0.0000010045165113183389,0.005389086189950331,
0,0,843,843, ,0, ,0.00001883438907037946,0.027517942092903595,
0,0,844,844, ,0, ,0.00007302574742880541,0.09457221859947719,
0,0,845,845, ,0, ,0.000002275081497145802,0.011557860793921775,
0,0,846,846, ,0, ,0.000017201436930841832,0.0351661706040861,
0,0,847,847, ,0, ,0.0000011337652872220993,0.006497578520650827,
0,0,848,848, ,0, ,0.000017505019752458203,0.0484609332500451,
0,0,849,849, ,0, ,0.000007912949690462547,0.021904078810008352,
0,0,850,850, ,0, ,0.00002159372257469759,0.02830830097802827,
0,0,851,851, ,0, ,1.3991175675048104e-7,0.010258343176598256,
0,0,852,852, ,0, ,2.808727996675539e-7,0.0023531030021747886,
0,0,853,853, ,0, ,2.0605452868239927e-7,0.001818756328156263,
0,0,4079,4079, ,0, ,1.5445973680765578e-7,0.0017602001207358802,
0,0,854,854, ,0, ,0.000035153915322544756,0.06488710140543145,
0,0,855,855, ,0, ,0.000003868749534079381,0.01410081819848456,
0,0,859,859, ,0, ,0.00003116601565002977,0.04362742928248561,
0,0,920,920, ,0, ,0.00000911761307766972,0.033247097854231675,
0,0,856,856, ,0, ,0.00004746264294305697,0.045407945304415345,
0,0,857,857, ,0, ,0.000024982972821708446,0.04940429199482221,
0,0,858,858, ,0, ,0.000009523579084986338,0.036151468723454046,
0,0,860,860, ,0, ,0.00003052961582282989,0.035722125132799265,
0,0,1853,1853, ,0, ,7.315062245118819e-8,0.0013895005181252178,
0,0,862,862, ,0, ,0.00003235588530499463,0.05440670528118112,
0,0,863,863, ,0, ,0.000012106782805504226,0.039452765182453074,
0,0,864,864, ,0, ,0.000006980277208533384,0.011153388919614888,
0,0,865,865, ,0, ,0.000022322347906646445,0.034144290335776414,
0,0,866,866, ,0, ,0.000012100694464504147,0.026027875656400263,
0,0,941,941, ,0, ,0.000008369491822394977,0.01976610938603268,
0,0,868,868, ,0, ,0.000040390416382254737,0.03953173452182749,
0,0,869,869, ,0, ,0.000025260345373523755,0.030503038738516706,
0,0,870,870, ,0, ,0.000027398098394015304,0.03430944471551839,
0,0,871,871, ,0, ,0.00000477319907960012,0.009350760051074889,
0,0,872,872, ,0, ,0.00000794261241024219,0.03661973391557375,
0,0,873,873, ,0, ,0.000002051303894757373,0.012345115483128525,
0,0,1863,1863, ,0, ,3.4853238525597375e-8,0.0008965342956812428,
0,0,874,874, ,0, ,0.00006566540738796305,0.044026531984951135,
0,0,875,875, ,0, ,0.000026638507329016855,0.04093930982058438,
0,0,876,876, ,0, ,0.000021496004840429695,0.07622607880754653,
0,0,877,877, ,0, ,6.253425782731644e-8,0.0010939436966112713,
0,0,878,878, ,0, ,2.0248073813935304e-7,0.0021169017235424734,
0,0,879,879, ,0, ,1.2658940367092206e-8,0.0007299296811553375,
0,0,6141,6141, ,0, ,6.429225272902396e-8,0.0011547784990273517,
0,0,880,880, ,0, ,0.000052693339182434355,0.06890019567025672,
0,0,881,881, ,0, ,0.000049871947286241064,0.055862112641377894,
0,0,6142,6142, ,0, ,3.1010392040940084e-8,0.000959214450064404,
0,0,883,883, ,0, ,0.00007126357825647685,0.06387117571790349,
0,0,884,884, ,0, ,0.000004684907474524336,0.03035674548078294,
0,0,885,885, ,0, ,0.000006143615977622325,0.03463165627085035,
0,0,886,886, ,0, ,0.000005085827367363985,0.01987220470624383,
0,0,1062,1062, ,0, ,0.000002263849504192762,0.008247352497127861,
0,0,887,887, ,0, ,0.000007696670527840434,0.019008554777704776,
0,0,888,888, ,0, ,0.000003313702303498506,0.012150045878242498,
0,0,889,889, ,0, ,0.00007469818919936204,0.09745256888556623,
0,0,890,890, ,0, ,0.0000014759344813101381,0.01158575228915545,
0,0,6143,6143, ,0, ,1.7747760967115366e-7,0.0016908114853036924,
0,0,891,891, ,0, ,0.000031721300577943317,0.05271893523923812,
0,0,892,892, ,0, ,0.0000108405149307162,0.03323961441110581,
0,0,893,893, ,0, ,0.0000036099801850813077,0.008817729297129494,
0,0,894,894, ,0, ,0.0000010031796787652263,0.00821936562173701,
0,0,895,895, ,0, ,0.000014974024250560543,0.0431915442686583,
0,0,896,896, ,0, ,0.00000944966126231978,0.02741264724086694,
0,0,897,897, ,0, ,0.000012961244717679504,0.017322272797637216,
0,0,898,898, ,0, ,0.00002010293048440675,0.036524291590039164,
0,0,899,899, ,0, ,0.000002070256845897015,0.014782249686463321,
0,0,900,900, ,0, ,0.00002580290008321176,0.02924286523631886,
0,0,901,901, ,0, ,0.000010472950601858953,0.026920994489592523,
0,0,902,902, ,0, ,4.797832228288741e-7,0.003751986385830998,
0,0,903,903, ,0, ,5.810361969745913e-7,0.0035245606245774786,
0,0,904,904, ,0, ,0.000012528180479894351,0.04243529908213044,
0,0,1032,1032, ,0, ,0.000009155133810074796,0.01645123095625465,
0,0,906,906, ,0, ,0.000012131277932774554,0.028341310234183893,
0,0,907,907, ,0, ,0.0000020337528300692514,0.014278411248010754,
0,0,908,908, ,0, ,0.0000067178024560429224,0.011577925761766434,
0,0,909,909, ,0, ,0.00001165717932299724,0.02008713531334206,
0,0,910,910, ,0, ,0.0000354228822760587,0.034581361619406954,
0,0,911,911, ,0, ,7.381812154067213e-7,0.004323621066574784,
0,0,912,912, ,0, ,0.000005425534115226091,0.023283762322583425,
0,0,913,913, ,0, ,0.000002277745059555027,0.014531756978764111,
0,0,6144,6144, ,0, ,2.7216875597045175e-7,0.0030183741662487976,
0,0,914,914, ,0, ,0.000024575269315548962,0.028673547630635426,
0,0,915,915, ,0, ,0.0000017103237098145802,0.017291077762308357,
0,0,916,916, ,0, ,0.000018923699538915606,0.03161478639889505,
0,0,917,917, ,0, ,0.000028177486886053276,0.038818096283729855,
0,0,918,918, ,0, ,0.00003339687138092317,0.04316681488085005,
0,0,919,919, ,0, ,0.000026038527885918914,0.03675216624461943,
0,0,1880,1880, ,0, ,2.910705679532859e-7,0.002395362200869244,
0,0,921,921, ,0, ,0.000003875112510088718,0.01974720507130147,
0,0,922,922, ,0, ,0.000017352007158766306,0.02988111328699319,
0,0,923,923, ,0, ,0.0000037725030298889557,0.0372575623503072,
0,0,924,924, ,0, ,0.0000010947559323570129,0.018576090676885516,
0,0,925,925, ,0, ,6.960158223469399e-7,0.0049376064250818,
0,0,926,926, ,0, ,0.0000049575008546727655,0.014313871445571238,
0,0,1033,1033, ,0, ,0.0000022026482255717106,0.006346601042448757,
0,0,927,927, ,0, ,0.000006736758407408598,0.02749145584893333,
0,0,928,928, ,0, ,0.0000034161990399094203,0.01565989796896657,
0,0,929,929, ,0, ,0.00003715916886743154,0.03532213081057351,
0,0,930,930, ,0, ,0.000001057685579026762,0.004675721583467021,
0,0,931,931, ,0, ,9.55936552161036e-7,0.004725868409675671,
0,0,932,932, ,0, ,0.0008601095068123403,0.8127991628219808,
0,0,933,933, ,0, ,0.00004939532564205642,0.17334420525901223,
0,0,934,934, ,0, ,0.000003821657561938475,0.009453148548821507,
0,0,935,935, ,0, ,0.00013225731253181788,0.08355872695077315,
0,0,936,936, ,0, ,0.00001046608915820179,0.015705014118721817,
0,0,937,937, ,0, ,0.000026682250990750623,0.05702080664971139,
0,0,938,938, ,0, ,0.00002443831826531738,0.04764316470046116,
0,0,939,939, ,0, ,0.0000189407908071497,0.03514368075851809,
0,0,940,940, ,0, ,6.142744193275533e-7,0.01942709831910713,
0,0,942,942, ,0, ,0.000015712961640656212,0.03834970865201359,
0,0,943,943, ,0, ,0.000007114601924588297,0.02109563369368236,
0,0,944,944, ,0, ,0.000003124805709464969,0.014229059991960058,
0,0,945,945, ,0, ,0.000008323454200831793,0.02003049947207353,
0,0,1063,1063, ,0, ,0.0000018062608367911502,0.006259680129097779,
0,0,946,946, ,0, ,0.000059104079105891896,0.06052721089889436,
0,0,947,947, ,0, ,0.000020850953648173188,0.038400870971175984,
0,0,948,948, ,0, ,5.373580165494708e-7,0.007683498650277305,
0,0,950,950, ,0, ,0.00002775681095164098,0.03302172127854934,
0,0,951,951, ,0, ,0.00003099694832797888,0.03594365541050133,
0,0,952,952, ,0, ,0.00003674914712055099,0.03377023270466168,
0,0,953,953, ,0, ,0.0000011321706735762399,0.0055604414920836336,
0,0,1064,1064, ,0, ,6.257114432924391e-7,0.00635708122938321,
0,0,1881,1881, ,0, ,5.884066362785674e-7,0.010692574655479231,
0,0,954,954, ,0, ,0.00002698604553554718,0.05235659220594764,
0,0,955,955, ,0, ,0.0000173986884259083,0.040629110573893956,
0,0,956,956, ,0, ,0.000013930916977477796,0.02059853909264153,
0,0,957,957, ,0, ,0.000006180773495314344,0.011637767038697731,
0,0,958,958, ,0, ,0.000021232220778615373,0.0551659313870695,
0,0,959,959, ,0, ,0.0000015051214300020121,0.015849144294337973,
0,0,960,960, ,0, ,0.000008233419760823611,0.032195787826376776,
0,0,961,961, ,0, ,9.434964341814129e-7,0.024352344597276327,
0,0,962,962, ,0, ,0.0000010049369993461772,0.0054293760357794155,
0,0,963,963, ,0, ,0.000021954659721377666,0.02879511893176335,
0,0,964,964, ,0, ,0.000006617616542645568,0.013439581168272157,
0,0,965,965, ,0, ,0.000018044307878277745,0.03585334041246987,
0,0,966,966, ,0, ,0.000014913596163677433,0.054599038920009696,
0,0,967,967, ,0, ,6.407107038917302e-7,0.013922926847560349,
0,0,968,968, ,0, ,0.000028408637318939843,0.03724229007852593,
0,0,969,969, ,0, ,0.000005581611280098115,0.023003488576731176,
0,0,970,970, ,0, ,0.000016272083561837638,0.02817642364652033,
0,0,971,971, ,0, ,0.000005319870590455281,0.018043893105390015,
0,0,972,972, ,0, ,0.00002092210605041661,0.02592372426290254,
0,0,973,973, ,0, ,0.000012671627495403753,0.03398419387825702,
0,0,974,974, ,0, ,0.000010499074744856479,0.026795864031496266,
0,0,975,975, ,0, ,0.000011567910665537028,0.021962720161817537,
0,0,976,976, ,0, ,0.0000024895312708733894,0.017625826109423988,
0,0,977,977, ,0, ,0.000035584199103581316,0.02642215167408664,
0,0,978,978, ,0, ,0.0000242447114334726,0.058757046495643575,
0,0,979,979, ,0, ,0.000004098759715307405,0.028488951135633753,
0,0,980,980, ,0, ,0.00001725288410678167,0.03582599019148098,
0,0,981,981, ,0, ,0.000008468898443798397,0.01602992569863797,
0,0,982,982, ,0, ,0.000018735189191402347,0.05588208191008775,
0,0,983,983, ,0, ,0.000026036937782313182,0.0726611040471822,
0,0,984,984, ,0, ,0.0000010637837931166081,0.006992920842804514,
0,0,985,985, ,0, ,0.0000111583527680994,0.0249029679866477,
0,0,986,986, ,0, ,0.000010548972460279869,0.04628102830309179,
0,0,987,987, ,0, ,0.000008205906125020063,0.035409882454077946,
0,0,988,988, ,0, ,0.00003099263390037077,0.03296599032057729,
0,0,989,989, ,0, ,7.303278482883837e-7,0.006133088405183692,
0,0,990,990, ,0, ,5.758854485456038e-7,0.002988772293355634,
0,0,991,991, ,0, ,0.000034755699917054885,0.06763094561948797,
0,0,992,992, ,0, ,0.00002563649544409744,0.06721153302716543,
0,0,993,993, ,0, ,0.00002793609148762213,0.06532556160008088,
0,0,994,994, ,0, ,1.513658836611806e-7,0.0019795534734689886,
0,0,995,995, ,0, ,1.426662403117552e-7,0.0017324038059224804,
0,0,996,996, ,0, ,8.657927167224283e-8,0.0020521811186835115,
0,0,997,997, ,0, ,2.5458797763988874e-7,0.0021918824232507418,
0,0,998,998, ,0, ,1.218135451833132e-7,0.0014916726978484634,
0,0,999,999, ,0, ,2.0904591051338656e-7,0.00231180892749691,
0,0,1000,1000, ,0, ,2.471011575012891e-7,0.0024631713891557845,
0,0,1001,1001, ,0, ,2.5418009413069966e-7,0.0034504805022898726,
0,0,1002,1002, ,0, ,5.956128789157043e-7,0.004302951789279725,
0,0,1003,1003, ,0, ,4.5602073411008775e-8,0.0009416482603443672,
0,0,1004,1004, ,0, ,2.4952231040783645e-7,0.0024504977840063523,
0,0,1005,1005, ,0, ,0.000017596320268907178,0.035417152123884466,
0,0,1006,1006, ,0, ,2.716662427909526e-8,0.0006751793939544287,
0,0,1007,1007, ,0, ,9.734334543183281e-8,0.0015678634272294069,
0,0,1008,1008, ,0, ,0.000008655830543948297,0.018552707502807887,
0,0,1010,1010, ,0, ,0.000042611434257365204,0.07604853423566993,
0,0,1011,1011, ,0, ,0.000021667916539048807,0.07411655484282446,
0,0,1012,1012, ,0, ,6.591011277497289e-7,0.004174743588619061,
0,0,1013,1013, ,0, ,8.938209751241836e-8,0.001308077517553172,
0,0,1014,1014, ,0, ,5.028238403006714e-7,0.0037785972307934628,
0,0,1015,1015, ,0, ,2.5797218125609257e-7,0.0021773110566383654,
0,0,1016,1016, ,0, ,5.695847552708876e-7,0.004243932540114285,
0,0,1034,1034, ,0, ,0.000012359890208105283,0.03596806991111895,
0,0,1075,1075, ,0, ,0.000002616842800956243,0.011165070938493907,
0,0,1017,1017, ,0, ,0.000013246354488278168,0.035520033037954396,
0,0,1018,1018, ,0, ,0.000007964190053338801,0.013476377260497942,
0,0,1019,1019, ,0, ,0.000036239967042832533,0.054095071571437996,
0,0,1020,1020, ,0, ,7.560661948654837e-7,0.00594179357805591,
0,0,1021,1021, ,0, ,3.4077321872572065e-7,0.002619938201856571,
0,0,1022,1022, ,0, ,3.5717251167738444e-7,0.0030778722772398888,
0,0,1023,1023, ,0, ,4.215749118300865e-7,0.002950064510485578,
0,0,1024,1024, ,0, ,3.8353761304549856e-7,0.002568190194169151,
0,0,1025,1025, ,0, ,2.1531649592215584e-7,0.0019640938732735347,
0,0,1882,1882, ,0, ,0.0000250122187529014,0.0218006427566024,
0,0,1026,1026, ,0, ,0.000009206903760854868,0.05283876701723517,
0,0,1027,1027, ,0, ,0.00001171170738501498,0.026633582027660828,
0,0,1028,1028, ,0, ,0.000009042471640031997,0.03454696094006084,
0,0,1029,1029, ,0, ,0.000007272797733828484,0.030991099071062282,
0,0,1030,1030, ,0, ,0.0000016479941895049114,0.01611216267672315,
0,0,1031,1031, ,0, ,0.0000015378743379563132,0.007431422588660251,
0,0,1035,1035, ,0, ,0.000009642647892311858,0.03233384692234757,
0,0,1036,1036, ,0, ,0.0000055851149959741535,0.018480125742743332,
0,0,1037,1037, ,0, ,0.00000777698244577027,0.020248048777245776,
0,0,1038,1038, ,0, ,0.000003022049503243708,0.021141374996786387,
0,0,1039,1039, ,0, ,0.0000024371337189981085,0.011401502477581758,
0,0,1040,1040, ,0, ,0.000002217584334003957,0.015329098392771613,
0,0,1050,1050, ,0, ,0.000016342251461060457,0.0244726896815305,
0,0,1051,1051, ,0, ,0.000013639483269221596,0.023353412520206358,
0,0,1041,1041, ,0, ,0.00003097508122555157,0.08075416251419346,
0,0,1042,1042, ,0, ,0.0000013261400394629604,0.01563327833669973,
0,0,1043,1043, ,0, ,0.000008910247398684424,0.023899578645569877,
0,0,1059,1059, ,0, ,8.589515603762374e-7,0.004748892801856965,
0,0,1044,1044, ,0, ,0.000021686758179793347,0.06476122109924579,
0,0,1045,1045, ,0, ,0.000011780467055406402,0.03340970897280232,
0,0,1060,1060, ,0, ,5.236325563247924e-7,0.003523252074423732,
0,0,1046,1046, ,0, ,0.00001538252734502809,0.031100500413344986,
0,0,1047,1047, ,0, ,0.00006898460130633943,0.04552462382793982,
0,0,1048,1048, ,0, ,0.000014433972764507853,0.03869816483132683,
0,0,1049,1049, ,0, ,0.000006083490805541465,0.016379640341141168,
0,0,1052,1052, ,0, ,0.000013486991305519631,0.0262095521571637,
0,0,1053,1053, ,0, ,0.000001236708528342486,0.028647137257493155,
0,0,1054,1054, ,0, ,0.0000019987409853458676,0.014906326735734237,
0,0,1055,1055, ,0, ,0.00001950834205947966,0.03111404275983804,
0,0,1056,1056, ,0, ,0.0000016784102902245994,0.006488053115018893,
0,0,1057,1057, ,0, ,5.004872989775755e-7,0.006124100620270039,
0,0,1058,1058, ,0, ,6.485914428011788e-7,0.0070037824383528575,
0,0,1065,1065, ,0, ,0.000001428458678898811,0.00986077129016675,
0,0,1066,1066, ,0, ,0.000002275516556088706,0.006647779986187084,
0,0,1067,1067, ,0, ,0.000011354553526934907,0.04593976285443958,
0,0,1068,1068, ,0, ,0.000003244289292040665,0.00877623972011255,
0,0,1069,1069, ,0, ,0.0000016818217291897916,0.009275612037374275,
0,0,1070,1070, ,0, ,0.0000012328781414765565,0.006564259411121237,
0,0,1071,1071, ,0, ,0.000022650615098422407,0.06758753124777342,
0,0,1072,1072, ,0, ,0.0000016720485774001254,0.018321588992099357,
0,0,1073,1073, ,0, ,4.6324317643355846e-7,0.0038245360597212877,
0,0,1074,1074, ,0, ,5.224578938009984e-7,0.004611225864095287,
0,0,1076,1076, ,0, ,0.000014398850692898872,0.07440794741503597,
